station,city,timezone,local_date,prediction_date,prediction_snapshot_time_local,prediction_hour_local,prediction_day_of_year,target_day_of_year,current_temp,today_high_so_far,threshold,threshold_minus_current_temp,threshold_minus_today_high_so_far,temp_change_1h,temp_change_3h,dewpoint,wind_speed,wind_dir_sin,wind_dir_cos,cloud_cover_code,prior_day_high,prior_3day_high_mean,prior_7day_high_mean,prior_day_high_minus_threshold,prior_7day_high_mean_minus_threshold,target_final_high_tmpf,target
KATL,Atlanta,America/New_York,2022-01-13,2022-01-12,2022-01-12 19:52:00+00:00,14,12,13,54.0,54.0,58.0,4.0,4.0,,,21.9,5.0,-0.6427876096865393,-0.766044443118978,2,51.0,55.666666666666664,56.0,-7.0,-2.0,58.0,1
KATL,Atlanta,America/New_York,2022-01-13,2022-01-12,2022-01-12 19:52:00+00:00,14,12,13,54.0,54.0,59.0,5.0,5.0,,,21.9,5.0,-0.6427876096865393,-0.766044443118978,2,51.0,55.666666666666664,56.0,-8.0,-3.0,58.0,0
KATL,Atlanta,America/New_York,2022-01-13,2022-01-12,2022-01-12 19:52:00+00:00,14,12,13,54.0,54.0,60.0,6.0,6.0,,,21.9,5.0,-0.6427876096865393,-0.766044443118978,2,51.0,55.666666666666664,56.0,-9.0,-4.0,58.0,0
KATL,Atlanta,America/New_York,2022-01-13,2022-01-12,2022-01-12 19:52:00+00:00,14,12,13,54.0,54.0,61.0,7.0,7.0,,,21.9,5.0,-0.6427876096865393,-0.766044443118978,2,51.0,55.666666666666664,56.0,-10.0,-5.0,58.0,0
KATL,Atlanta,America/New_York,2022-01-13,2022-01-12,2022-01-12 19:52:00+00:00,14,12,13,54.0,54.0,62.0,8.0,8.0,,,21.9,5.0,-0.6427876096865393,-0.766044443118978,2,51.0,55.666666666666664,56.0,-11.0,-6.0,58.0,0
KATL,Atlanta,America/New_York,2022-01-14,2022-01-13,2022-01-13 19:52:00+00:00,14,13,14,58.0,58.0,51.0,-7.0,-7.0,,,30.0,15.0,-1.0,-1.8369701987210294e-16,2,55.0,52.666666666666664,55.57142857142857,4.0,4.571428571428569,55.0,1
KATL,Atlanta,America/New_York,2022-01-14,2022-01-13,2022-01-13 19:52:00+00:00,14,13,14,58.0,58.0,52.0,-6.0,-6.0,,,30.0,15.0,-1.0,-1.8369701987210294e-16,2,55.0,52.666666666666664,55.57142857142857,3.0,3.5714285714285694,55.0,1
KATL,Atlanta,America/New_York,2022-01-14,2022-01-13,2022-01-13 19:52:00+00:00,14,13,14,58.0,58.0,53.0,-5.0,-5.0,,,30.0,15.0,-1.0,-1.8369701987210294e-16,2,55.0,52.666666666666664,55.57142857142857,2.0,2.5714285714285694,55.0,1
KATL,Atlanta,America/New_York,2022-01-14,2022-01-13,2022-01-13 19:52:00+00:00,14,13,14,58.0,58.0,54.0,-4.0,-4.0,,,30.0,15.0,-1.0,-1.8369701987210294e-16,2,55.0,52.666666666666664,55.57142857142857,1.0,1.5714285714285694,55.0,1
KATL,Atlanta,America/New_York,2022-01-14,2022-01-13,2022-01-13 19:52:00+00:00,14,13,14,58.0,58.0,55.0,-3.0,-3.0,,,30.0,15.0,-1.0,-1.8369701987210294e-16,2,55.0,52.666666666666664,55.57142857142857,0.0,0.5714285714285694,55.0,1
KATL,Atlanta,America/New_York,2022-01-14,2022-01-13,2022-01-13 19:52:00+00:00,14,13,14,58.0,58.0,56.0,-2.0,-2.0,,,30.0,15.0,-1.0,-1.8369701987210294e-16,2,55.0,52.666666666666664,55.57142857142857,-1.0,-0.4285714285714306,55.0,0
KATL,Atlanta,America/New_York,2022-01-14,2022-01-13,2022-01-13 19:52:00+00:00,14,13,14,58.0,58.0,57.0,-1.0,-1.0,,,30.0,15.0,-1.0,-1.8369701987210294e-16,2,55.0,52.666666666666664,55.57142857142857,-2.0,-1.4285714285714306,55.0,0
KATL,Atlanta,America/New_York,2022-01-14,2022-01-13,2022-01-13 19:52:00+00:00,14,13,14,58.0,58.0,58.0,0.0,0.0,,,30.0,15.0,-1.0,-1.8369701987210294e-16,2,55.0,52.666666666666664,55.57142857142857,-3.0,-2.4285714285714306,55.0,0
KATL,Atlanta,America/New_York,2022-01-14,2022-01-13,2022-01-13 19:52:00+00:00,14,13,14,58.0,58.0,59.0,1.0,1.0,,,30.0,15.0,-1.0,-1.8369701987210294e-16,2,55.0,52.666666666666664,55.57142857142857,-4.0,-3.4285714285714306,55.0,0
KATL,Atlanta,America/New_York,2022-01-15,2022-01-14,2022-01-14 19:52:00+00:00,14,14,15,55.0,55.0,43.0,-12.0,-12.0,,,30.9,8.0,-0.3420201433256686,0.9396926207859084,2,58.0,54.666666666666664,54.857142857142854,15.0,11.857142857142854,47.0,1
KATL,Atlanta,America/New_York,2022-01-15,2022-01-14,2022-01-14 19:52:00+00:00,14,14,15,55.0,55.0,44.0,-11.0,-11.0,,,30.9,8.0,-0.3420201433256686,0.9396926207859084,2,58.0,54.666666666666664,54.857142857142854,14.0,10.857142857142854,47.0,1
KATL,Atlanta,America/New_York,2022-01-15,2022-01-14,2022-01-14 19:52:00+00:00,14,14,15,55.0,55.0,45.0,-10.0,-10.0,,,30.9,8.0,-0.3420201433256686,0.9396926207859084,2,58.0,54.666666666666664,54.857142857142854,13.0,9.857142857142854,47.0,1
KATL,Atlanta,America/New_York,2022-01-15,2022-01-14,2022-01-14 19:52:00+00:00,14,14,15,55.0,55.0,46.0,-9.0,-9.0,,,30.9,8.0,-0.3420201433256686,0.9396926207859084,2,58.0,54.666666666666664,54.857142857142854,12.0,8.857142857142854,47.0,1
KATL,Atlanta,America/New_York,2022-01-15,2022-01-14,2022-01-14 19:52:00+00:00,14,14,15,55.0,55.0,47.0,-8.0,-8.0,,,30.9,8.0,-0.3420201433256686,0.9396926207859084,2,58.0,54.666666666666664,54.857142857142854,11.0,7.857142857142854,47.0,1
KATL,Atlanta,America/New_York,2022-01-15,2022-01-14,2022-01-14 19:52:00+00:00,14,14,15,55.0,55.0,48.0,-7.0,-7.0,,,30.9,8.0,-0.3420201433256686,0.9396926207859084,2,58.0,54.666666666666664,54.857142857142854,10.0,6.857142857142854,47.0,0
KATL,Atlanta,America/New_York,2022-01-15,2022-01-14,2022-01-14 19:52:00+00:00,14,14,15,55.0,55.0,49.0,-6.0,-6.0,,,30.9,8.0,-0.3420201433256686,0.9396926207859084,2,58.0,54.666666666666664,54.857142857142854,9.0,5.857142857142854,47.0,0
KATL,Atlanta,America/New_York,2022-01-15,2022-01-14,2022-01-14 19:52:00+00:00,14,14,15,55.0,55.0,50.0,-5.0,-5.0,,,30.9,8.0,-0.3420201433256686,0.9396926207859084,2,58.0,54.666666666666664,54.857142857142854,8.0,4.857142857142854,47.0,0
KATL,Atlanta,America/New_York,2022-01-15,2022-01-14,2022-01-14 19:52:00+00:00,14,14,15,55.0,55.0,51.0,-4.0,-4.0,,,30.9,8.0,-0.3420201433256686,0.9396926207859084,2,58.0,54.666666666666664,54.857142857142854,7.0,3.857142857142854,47.0,0
KATL,Atlanta,America/New_York,2022-01-16,2022-01-15,2022-01-15 19:52:00+00:00,14,15,16,46.0,47.0,36.0,-10.0,-11.0,,,33.0,12.0,0.9396926207859084,0.3420201433256688,3,55.0,56.0,55.285714285714285,19.0,19.285714285714285,40.0,1
KATL,Atlanta,America/New_York,2022-01-16,2022-01-15,2022-01-15 19:52:00+00:00,14,15,16,46.0,47.0,37.0,-9.0,-10.0,,,33.0,12.0,0.9396926207859084,0.3420201433256688,3,55.0,56.0,55.285714285714285,18.0,18.285714285714285,40.0,1
KATL,Atlanta,America/New_York,2022-01-16,2022-01-15,2022-01-15 19:52:00+00:00,14,15,16,46.0,47.0,38.0,-8.0,-9.0,,,33.0,12.0,0.9396926207859084,0.3420201433256688,3,55.0,56.0,55.285714285714285,17.0,17.285714285714285,40.0,1
KATL,Atlanta,America/New_York,2022-01-16,2022-01-15,2022-01-15 19:52:00+00:00,14,15,16,46.0,47.0,39.0,-7.0,-8.0,,,33.0,12.0,0.9396926207859084,0.3420201433256688,3,55.0,56.0,55.285714285714285,16.0,16.285714285714285,40.0,1
KATL,Atlanta,America/New_York,2022-01-16,2022-01-15,2022-01-15 19:52:00+00:00,14,15,16,46.0,47.0,40.0,-6.0,-7.0,,,33.0,12.0,0.9396926207859084,0.3420201433256688,3,55.0,56.0,55.285714285714285,15.0,15.285714285714285,40.0,1
KATL,Atlanta,America/New_York,2022-01-16,2022-01-15,2022-01-15 19:52:00+00:00,14,15,16,46.0,47.0,41.0,-5.0,-6.0,,,33.0,12.0,0.9396926207859084,0.3420201433256688,3,55.0,56.0,55.285714285714285,14.0,14.285714285714285,40.0,0
KATL,Atlanta,America/New_York,2022-01-16,2022-01-15,2022-01-15 19:52:00+00:00,14,15,16,46.0,47.0,42.0,-4.0,-5.0,,,33.0,12.0,0.9396926207859084,0.3420201433256688,3,55.0,56.0,55.285714285714285,13.0,13.285714285714285,40.0,0
KATL,Atlanta,America/New_York,2022-01-16,2022-01-15,2022-01-15 19:52:00+00:00,14,15,16,46.0,47.0,43.0,-3.0,-4.0,,,33.0,12.0,0.9396926207859084,0.3420201433256688,3,55.0,56.0,55.285714285714285,12.0,12.285714285714285,40.0,0
KATL,Atlanta,America/New_York,2022-01-16,2022-01-15,2022-01-15 19:52:00+00:00,14,15,16,46.0,47.0,44.0,-2.0,-3.0,,,33.0,12.0,0.9396926207859084,0.3420201433256688,3,55.0,56.0,55.285714285714285,11.0,11.285714285714285,40.0,0
KATL,Atlanta,America/New_York,2022-01-17,2022-01-16,2022-01-16 19:58:00+00:00,14,16,17,34.0,40.0,33.0,-1.0,-7.0,0.0,0.0,32.0,9.0,-0.7660444431189779,-0.6427876096865395,3,47.0,53.333333333333336,54.57142857142857,14.0,21.57142857142857,37.0,1
KATL,Atlanta,America/New_York,2022-01-17,2022-01-16,2022-01-16 19:58:00+00:00,14,16,17,34.0,40.0,34.0,0.0,-6.0,0.0,0.0,32.0,9.0,-0.7660444431189779,-0.6427876096865395,3,47.0,53.333333333333336,54.57142857142857,13.0,20.57142857142857,37.0,1
KATL,Atlanta,America/New_York,2022-01-17,2022-01-16,2022-01-16 19:58:00+00:00,14,16,17,34.0,40.0,35.0,1.0,-5.0,0.0,0.0,32.0,9.0,-0.7660444431189779,-0.6427876096865395,3,47.0,53.333333333333336,54.57142857142857,12.0,19.57142857142857,37.0,1
KATL,Atlanta,America/New_York,2022-01-17,2022-01-16,2022-01-16 19:58:00+00:00,14,16,17,34.0,40.0,36.0,2.0,-4.0,0.0,0.0,32.0,9.0,-0.7660444431189779,-0.6427876096865395,3,47.0,53.333333333333336,54.57142857142857,11.0,18.57142857142857,37.0,1
KATL,Atlanta,America/New_York,2022-01-17,2022-01-16,2022-01-16 19:58:00+00:00,14,16,17,34.0,40.0,37.0,3.0,-3.0,0.0,0.0,32.0,9.0,-0.7660444431189779,-0.6427876096865395,3,47.0,53.333333333333336,54.57142857142857,10.0,17.57142857142857,37.0,1
KATL,Atlanta,America/New_York,2022-01-17,2022-01-16,2022-01-16 19:58:00+00:00,14,16,17,34.0,40.0,38.0,4.0,-2.0,0.0,0.0,32.0,9.0,-0.7660444431189779,-0.6427876096865395,3,47.0,53.333333333333336,54.57142857142857,9.0,16.57142857142857,37.0,0
KATL,Atlanta,America/New_York,2022-01-17,2022-01-16,2022-01-16 19:58:00+00:00,14,16,17,34.0,40.0,39.0,5.0,-1.0,0.0,0.0,32.0,9.0,-0.7660444431189779,-0.6427876096865395,3,47.0,53.333333333333336,54.57142857142857,8.0,15.57142857142857,37.0,0
KATL,Atlanta,America/New_York,2022-01-17,2022-01-16,2022-01-16 19:58:00+00:00,14,16,17,34.0,40.0,40.0,6.0,0.0,0.0,0.0,32.0,9.0,-0.7660444431189779,-0.6427876096865395,3,47.0,53.333333333333336,54.57142857142857,7.0,14.57142857142857,37.0,0
KATL,Atlanta,America/New_York,2022-01-17,2022-01-16,2022-01-16 19:58:00+00:00,14,16,17,34.0,40.0,41.0,7.0,1.0,0.0,0.0,32.0,9.0,-0.7660444431189779,-0.6427876096865395,3,47.0,53.333333333333336,54.57142857142857,6.0,13.57142857142857,37.0,0
KATL,Atlanta,America/New_York,2022-01-18,2022-01-17,2022-01-17 19:52:00+00:00,14,17,18,37.0,37.0,51.0,14.0,14.0,,,28.9,12.0,-0.8660254037844386,0.5000000000000001,3,40.0,47.333333333333336,51.142857142857146,-11.0,0.1428571428571459,55.0,1
KATL,Atlanta,America/New_York,2022-01-18,2022-01-17,2022-01-17 19:52:00+00:00,14,17,18,37.0,37.0,52.0,15.0,15.0,,,28.9,12.0,-0.8660254037844386,0.5000000000000001,3,40.0,47.333333333333336,51.142857142857146,-12.0,-0.8571428571428541,55.0,1
KATL,Atlanta,America/New_York,2022-01-18,2022-01-17,2022-01-17 19:52:00+00:00,14,17,18,37.0,37.0,53.0,16.0,16.0,,,28.9,12.0,-0.8660254037844386,0.5000000000000001,3,40.0,47.333333333333336,51.142857142857146,-13.0,-1.857142857142854,55.0,1
KATL,Atlanta,America/New_York,2022-01-18,2022-01-17,2022-01-17 19:52:00+00:00,14,17,18,37.0,37.0,54.0,17.0,17.0,,,28.9,12.0,-0.8660254037844386,0.5000000000000001,3,40.0,47.333333333333336,51.142857142857146,-14.0,-2.857142857142854,55.0,1
KATL,Atlanta,America/New_York,2022-01-18,2022-01-17,2022-01-17 19:52:00+00:00,14,17,18,37.0,37.0,55.0,18.0,18.0,,,28.9,12.0,-0.8660254037844386,0.5000000000000001,3,40.0,47.333333333333336,51.142857142857146,-15.0,-3.857142857142854,55.0,1
KATL,Atlanta,America/New_York,2022-01-18,2022-01-17,2022-01-17 19:52:00+00:00,14,17,18,37.0,37.0,56.0,19.0,19.0,,,28.9,12.0,-0.8660254037844386,0.5000000000000001,3,40.0,47.333333333333336,51.142857142857146,-16.0,-4.857142857142854,55.0,0
KATL,Atlanta,America/New_York,2022-01-18,2022-01-17,2022-01-17 19:52:00+00:00,14,17,18,37.0,37.0,57.0,20.0,20.0,,,28.9,12.0,-0.8660254037844386,0.5000000000000001,3,40.0,47.333333333333336,51.142857142857146,-17.0,-5.857142857142854,55.0,0
KATL,Atlanta,America/New_York,2022-01-18,2022-01-17,2022-01-17 19:52:00+00:00,14,17,18,37.0,37.0,58.0,21.0,21.0,,,28.9,12.0,-0.8660254037844386,0.5000000000000001,3,40.0,47.333333333333336,51.142857142857146,-18.0,-6.857142857142854,55.0,0
KATL,Atlanta,America/New_York,2022-01-18,2022-01-17,2022-01-17 19:52:00+00:00,14,17,18,37.0,37.0,59.0,22.0,22.0,,,28.9,12.0,-0.8660254037844386,0.5000000000000001,3,40.0,47.333333333333336,51.142857142857146,-19.0,-7.857142857142854,55.0,0
KATL,Atlanta,America/New_York,2022-01-19,2022-01-18,2022-01-18 19:52:00+00:00,14,18,19,53.0,53.0,58.0,5.0,5.0,,,28.0,6.0,,,1,37.0,41.333333333333336,49.0,-21.0,-9.0,62.0,1
KATL,Atlanta,America/New_York,2022-01-19,2022-01-18,2022-01-18 19:52:00+00:00,14,18,19,53.0,53.0,59.0,6.0,6.0,,,28.0,6.0,,,1,37.0,41.333333333333336,49.0,-22.0,-10.0,62.0,1
KATL,Atlanta,America/New_York,2022-01-19,2022-01-18,2022-01-18 19:52:00+00:00,14,18,19,53.0,53.0,60.0,7.0,7.0,,,28.0,6.0,,,1,37.0,41.333333333333336,49.0,-23.0,-11.0,62.0,1
KATL,Atlanta,America/New_York,2022-01-19,2022-01-18,2022-01-18 19:52:00+00:00,14,18,19,53.0,53.0,61.0,8.0,8.0,,,28.0,6.0,,,1,37.0,41.333333333333336,49.0,-24.0,-12.0,62.0,1
KATL,Atlanta,America/New_York,2022-01-19,2022-01-18,2022-01-18 19:52:00+00:00,14,18,19,53.0,53.0,62.0,9.0,9.0,,,28.0,6.0,,,1,37.0,41.333333333333336,49.0,-25.0,-13.0,62.0,1
KATL,Atlanta,America/New_York,2022-01-19,2022-01-18,2022-01-18 19:52:00+00:00,14,18,19,53.0,53.0,63.0,10.0,10.0,,,28.0,6.0,,,1,37.0,41.333333333333336,49.0,-26.0,-14.0,62.0,0
KATL,Atlanta,America/New_York,2022-01-19,2022-01-18,2022-01-18 19:52:00+00:00,14,18,19,53.0,53.0,64.0,11.0,11.0,,,28.0,6.0,,,1,37.0,41.333333333333336,49.0,-27.0,-15.0,62.0,0
KATL,Atlanta,America/New_York,2022-01-19,2022-01-18,2022-01-18 19:52:00+00:00,14,18,19,53.0,53.0,65.0,12.0,12.0,,,28.0,6.0,,,1,37.0,41.333333333333336,49.0,-28.0,-16.0,62.0,0
KATL,Atlanta,America/New_York,2022-01-19,2022-01-18,2022-01-18 19:52:00+00:00,14,18,19,53.0,53.0,66.0,13.0,13.0,,,28.0,6.0,,,1,37.0,41.333333333333336,49.0,-29.0,-17.0,62.0,0
KATL,Atlanta,America/New_York,2022-01-20,2022-01-19,2022-01-19 19:52:00+00:00,14,19,20,61.0,61.0,49.0,-12.0,-12.0,,,27.0,8.0,1.2246467991473532e-16,-1.0,1,55.0,44.0,49.57142857142857,6.0,0.5714285714285694,53.0,1
KATL,Atlanta,America/New_York,2022-01-20,2022-01-19,2022-01-19 19:52:00+00:00,14,19,20,61.0,61.0,50.0,-11.0,-11.0,,,27.0,8.0,1.2246467991473532e-16,-1.0,1,55.0,44.0,49.57142857142857,5.0,-0.4285714285714306,53.0,1
KATL,Atlanta,America/New_York,2022-01-20,2022-01-19,2022-01-19 19:52:00+00:00,14,19,20,61.0,61.0,51.0,-10.0,-10.0,,,27.0,8.0,1.2246467991473532e-16,-1.0,1,55.0,44.0,49.57142857142857,4.0,-1.4285714285714306,53.0,1
KATL,Atlanta,America/New_York,2022-01-20,2022-01-19,2022-01-19 19:52:00+00:00,14,19,20,61.0,61.0,52.0,-9.0,-9.0,,,27.0,8.0,1.2246467991473532e-16,-1.0,1,55.0,44.0,49.57142857142857,3.0,-2.4285714285714306,53.0,1
KATL,Atlanta,America/New_York,2022-01-20,2022-01-19,2022-01-19 19:52:00+00:00,14,19,20,61.0,61.0,53.0,-8.0,-8.0,,,27.0,8.0,1.2246467991473532e-16,-1.0,1,55.0,44.0,49.57142857142857,2.0,-3.4285714285714306,53.0,1
KATL,Atlanta,America/New_York,2022-01-20,2022-01-19,2022-01-19 19:52:00+00:00,14,19,20,61.0,61.0,54.0,-7.0,-7.0,,,27.0,8.0,1.2246467991473532e-16,-1.0,1,55.0,44.0,49.57142857142857,1.0,-4.428571428571431,53.0,0
KATL,Atlanta,America/New_York,2022-01-20,2022-01-19,2022-01-19 19:52:00+00:00,14,19,20,61.0,61.0,55.0,-6.0,-6.0,,,27.0,8.0,1.2246467991473532e-16,-1.0,1,55.0,44.0,49.57142857142857,0.0,-5.428571428571431,53.0,0
KATL,Atlanta,America/New_York,2022-01-20,2022-01-19,2022-01-19 19:52:00+00:00,14,19,20,61.0,61.0,56.0,-5.0,-5.0,,,27.0,8.0,1.2246467991473532e-16,-1.0,1,55.0,44.0,49.57142857142857,-1.0,-6.428571428571431,53.0,0
KATL,Atlanta,America/New_York,2022-01-20,2022-01-19,2022-01-19 19:52:00+00:00,14,19,20,61.0,61.0,57.0,-4.0,-4.0,,,27.0,8.0,1.2246467991473532e-16,-1.0,1,55.0,44.0,49.57142857142857,-2.0,-7.428571428571431,53.0,0
KATL,Atlanta,America/New_York,2022-01-21,2022-01-20,2022-01-20 19:52:00+00:00,14,20,21,40.0,53.0,34.0,-6.0,-19.0,,,38.0,9.0,-0.6427876096865396,0.7660444431189778,3,62.0,51.333333333333336,50.57142857142857,28.0,16.57142857142857,38.0,1
KATL,Atlanta,America/New_York,2022-01-21,2022-01-20,2022-01-20 19:52:00+00:00,14,20,21,40.0,53.0,35.0,-5.0,-18.0,,,38.0,9.0,-0.6427876096865396,0.7660444431189778,3,62.0,51.333333333333336,50.57142857142857,27.0,15.57142857142857,38.0,1
KATL,Atlanta,America/New_York,2022-01-21,2022-01-20,2022-01-20 19:52:00+00:00,14,20,21,40.0,53.0,36.0,-4.0,-17.0,,,38.0,9.0,-0.6427876096865396,0.7660444431189778,3,62.0,51.333333333333336,50.57142857142857,26.0,14.57142857142857,38.0,1
KATL,Atlanta,America/New_York,2022-01-21,2022-01-20,2022-01-20 19:52:00+00:00,14,20,21,40.0,53.0,37.0,-3.0,-16.0,,,38.0,9.0,-0.6427876096865396,0.7660444431189778,3,62.0,51.333333333333336,50.57142857142857,25.0,13.57142857142857,38.0,1
KATL,Atlanta,America/New_York,2022-01-21,2022-01-20,2022-01-20 19:52:00+00:00,14,20,21,40.0,53.0,38.0,-2.0,-15.0,,,38.0,9.0,-0.6427876096865396,0.7660444431189778,3,62.0,51.333333333333336,50.57142857142857,24.0,12.57142857142857,38.0,1
KATL,Atlanta,America/New_York,2022-01-21,2022-01-20,2022-01-20 19:52:00+00:00,14,20,21,40.0,53.0,39.0,-1.0,-14.0,,,38.0,9.0,-0.6427876096865396,0.7660444431189778,3,62.0,51.333333333333336,50.57142857142857,23.0,11.57142857142857,38.0,0
KATL,Atlanta,America/New_York,2022-01-21,2022-01-20,2022-01-20 19:52:00+00:00,14,20,21,40.0,53.0,40.0,0.0,-13.0,,,38.0,9.0,-0.6427876096865396,0.7660444431189778,3,62.0,51.333333333333336,50.57142857142857,22.0,10.57142857142857,38.0,0
KATL,Atlanta,America/New_York,2022-01-21,2022-01-20,2022-01-20 19:52:00+00:00,14,20,21,40.0,53.0,41.0,1.0,-12.0,,,38.0,9.0,-0.6427876096865396,0.7660444431189778,3,62.0,51.333333333333336,50.57142857142857,21.0,9.57142857142857,38.0,0
KATL,Atlanta,America/New_York,2022-01-21,2022-01-20,2022-01-20 19:52:00+00:00,14,20,21,40.0,53.0,42.0,2.0,-11.0,,,38.0,9.0,-0.6427876096865396,0.7660444431189778,3,62.0,51.333333333333336,50.57142857142857,20.0,8.57142857142857,38.0,0
KATL,Atlanta,America/New_York,2022-01-22,2022-01-21,2022-01-21 19:52:00+00:00,14,21,22,38.0,38.0,41.0,3.0,3.0,,,33.0,7.0,0.8660254037844386,0.5000000000000001,3,53.0,56.666666666666664,49.857142857142854,12.0,8.857142857142854,45.0,1
KATL,Atlanta,America/New_York,2022-01-22,2022-01-21,2022-01-21 19:52:00+00:00,14,21,22,38.0,38.0,42.0,4.0,4.0,,,33.0,7.0,0.8660254037844386,0.5000000000000001,3,53.0,56.666666666666664,49.857142857142854,11.0,7.857142857142854,45.0,1
KATL,Atlanta,America/New_York,2022-01-22,2022-01-21,2022-01-21 19:52:00+00:00,14,21,22,38.0,38.0,43.0,5.0,5.0,,,33.0,7.0,0.8660254037844386,0.5000000000000001,3,53.0,56.666666666666664,49.857142857142854,10.0,6.857142857142854,45.0,1
KATL,Atlanta,America/New_York,2022-01-22,2022-01-21,2022-01-21 19:52:00+00:00,14,21,22,38.0,38.0,44.0,6.0,6.0,,,33.0,7.0,0.8660254037844386,0.5000000000000001,3,53.0,56.666666666666664,49.857142857142854,9.0,5.857142857142854,45.0,1
KATL,Atlanta,America/New_York,2022-01-22,2022-01-21,2022-01-21 19:52:00+00:00,14,21,22,38.0,38.0,45.0,7.0,7.0,,,33.0,7.0,0.8660254037844386,0.5000000000000001,3,53.0,56.666666666666664,49.857142857142854,8.0,4.857142857142854,45.0,1
KATL,Atlanta,America/New_York,2022-01-22,2022-01-21,2022-01-21 19:52:00+00:00,14,21,22,38.0,38.0,46.0,8.0,8.0,,,33.0,7.0,0.8660254037844386,0.5000000000000001,3,53.0,56.666666666666664,49.857142857142854,7.0,3.857142857142854,45.0,0
KATL,Atlanta,America/New_York,2022-01-22,2022-01-21,2022-01-21 19:52:00+00:00,14,21,22,38.0,38.0,47.0,9.0,9.0,,,33.0,7.0,0.8660254037844386,0.5000000000000001,3,53.0,56.666666666666664,49.857142857142854,6.0,2.857142857142854,45.0,0
KATL,Atlanta,America/New_York,2022-01-22,2022-01-21,2022-01-21 19:52:00+00:00,14,21,22,38.0,38.0,48.0,10.0,10.0,,,33.0,7.0,0.8660254037844386,0.5000000000000001,3,53.0,56.666666666666664,49.857142857142854,5.0,1.857142857142854,45.0,0
KATL,Atlanta,America/New_York,2022-01-22,2022-01-21,2022-01-21 19:52:00+00:00,14,21,22,38.0,38.0,49.0,11.0,11.0,,,33.0,7.0,0.8660254037844386,0.5000000000000001,3,53.0,56.666666666666664,49.857142857142854,4.0,0.8571428571428541,45.0,0
KATL,Atlanta,America/New_York,2022-01-23,2022-01-22,2022-01-22 19:52:00+00:00,14,22,23,45.0,45.0,47.0,2.0,2.0,,,26.1,,,,0,38.0,51.0,47.42857142857143,-9.0,0.4285714285714306,51.0,1
KATL,Atlanta,America/New_York,2022-01-23,2022-01-22,2022-01-22 19:52:00+00:00,14,22,23,45.0,45.0,48.0,3.0,3.0,,,26.1,,,,0,38.0,51.0,47.42857142857143,-10.0,-0.5714285714285694,51.0,1
KATL,Atlanta,America/New_York,2022-01-23,2022-01-22,2022-01-22 19:52:00+00:00,14,22,23,45.0,45.0,49.0,4.0,4.0,,,26.1,,,,0,38.0,51.0,47.42857142857143,-11.0,-1.5714285714285694,51.0,1
KATL,Atlanta,America/New_York,2022-01-23,2022-01-22,2022-01-22 19:52:00+00:00,14,22,23,45.0,45.0,50.0,5.0,5.0,,,26.1,,,,0,38.0,51.0,47.42857142857143,-12.0,-2.5714285714285694,51.0,1
KATL,Atlanta,America/New_York,2022-01-23,2022-01-22,2022-01-22 19:52:00+00:00,14,22,23,45.0,45.0,51.0,6.0,6.0,,,26.1,,,,0,38.0,51.0,47.42857142857143,-13.0,-3.5714285714285694,51.0,1
KATL,Atlanta,America/New_York,2022-01-23,2022-01-22,2022-01-22 19:52:00+00:00,14,22,23,45.0,45.0,52.0,7.0,7.0,,,26.1,,,,0,38.0,51.0,47.42857142857143,-14.0,-4.571428571428569,51.0,0
KATL,Atlanta,America/New_York,2022-01-23,2022-01-22,2022-01-22 19:52:00+00:00,14,22,23,45.0,45.0,53.0,8.0,8.0,,,26.1,,,,0,38.0,51.0,47.42857142857143,-15.0,-5.571428571428569,51.0,0
KATL,Atlanta,America/New_York,2022-01-23,2022-01-22,2022-01-22 19:52:00+00:00,14,22,23,45.0,45.0,54.0,9.0,9.0,,,26.1,,,,0,38.0,51.0,47.42857142857143,-16.0,-6.571428571428569,51.0,0
KATL,Atlanta,America/New_York,2022-01-23,2022-01-22,2022-01-22 19:52:00+00:00,14,22,23,45.0,45.0,55.0,10.0,10.0,,,26.1,,,,0,38.0,51.0,47.42857142857143,-17.0,-7.571428571428569,51.0,0
KATL,Atlanta,America/New_York,2022-01-24,2022-01-23,2022-01-23 19:52:00+00:00,14,23,24,50.0,50.0,55.0,5.0,5.0,,,24.1,10.0,-0.984807753012208,-0.1736481776669303,0,45.0,45.333333333333336,47.142857142857146,-10.0,-7.857142857142854,59.0,1
KATL,Atlanta,America/New_York,2022-01-24,2022-01-23,2022-01-23 19:52:00+00:00,14,23,24,50.0,50.0,56.0,6.0,6.0,,,24.1,10.0,-0.984807753012208,-0.1736481776669303,0,45.0,45.333333333333336,47.142857142857146,-11.0,-8.857142857142854,59.0,1
KATL,Atlanta,America/New_York,2022-01-24,2022-01-23,2022-01-23 19:52:00+00:00,14,23,24,50.0,50.0,57.0,7.0,7.0,,,24.1,10.0,-0.984807753012208,-0.1736481776669303,0,45.0,45.333333333333336,47.142857142857146,-12.0,-9.857142857142854,59.0,1
KATL,Atlanta,America/New_York,2022-01-24,2022-01-23,2022-01-23 19:52:00+00:00,14,23,24,50.0,50.0,58.0,8.0,8.0,,,24.1,10.0,-0.984807753012208,-0.1736481776669303,0,45.0,45.333333333333336,47.142857142857146,-13.0,-10.857142857142854,59.0,1
